2R	267500	9	1.000	0.004695270
2R	268500	7	1.000	0.003685740
2R	269500	12	1.000	0.006204275
2R	270500	7	1.000	0.003200022
2R	271500	6	1.000	0.003032825
2R	272500	10	1.000	0.005523847
2R	273500	10	1.000	0.005085749
2R	274500	11	1.000	0.005518556
2R	275500	9	1.000	0.004804265
2R	276500	5	1.000	0.002714304
2R	277500	9	1.000	0.004542888
2R	278500	10	1.000	0.004714318
2R	279500	10	1.000	0.005600038
2R	280500	11	1.000	0.005375698
2R	281500	11	1.000	0.006028613
2R	282500	12	1.000	0.006057184
2R	283500	12	1.000	0.006061417
2R	284500	9	1.000	0.004485745
2R	285500	10	1.000	0.005495275
2R	286500	7	1.000	0.004070927
2R	287500	10	1.000	0.005237072
2R	288500	9	1.000	0.004685746
2R	289500	10	0.949	0.004967669
2R	290500	2	0.169	na
2R	291500	12	1.000	0.006171471
2R	292500	10	1.000	0.005085749
2R	293500	7	1.000	0.003342880
2R	294500	12	0.716	0.008146430
2R	295500	10	0.817	0.006329821
2R	296500	23	1.000	0.012918607
2R	297500	15	1.000	0.008461433
2R	298500	13	1.000	0.006832851
2R	299500	11	1.000	0.005314322
2R	300500	10	1.000	0.005132309
2R	301500	8	1.000	0.003800026
2R	302500	37	1.000	0.020694321
2R	303500	32	1.000	0.018699598
2R	304500	11	1.000	0.005804272
2R	305500	5	0.844	0.002708211
2R	306500	4	1.000	0.002032818
2R	307500	14	1.000	0.006771475
2R	308500	5	1.000	0.002408481
2R	309500	5	1.000	0.002742876
2R	310500	6	0.841	0.003737073
2R	311500	17	1.000	0.008775721
2R	312500	25	1.000	0.012918607
2R	313500	16	1.000	0.007518570
2R	314500	36	1.000	0.019555689
2R	315500	27	1.000	0.015828680
2R	316500	36	1.000	0.021751471
2R	317500	13	1.000	0.006828618
2R	318500	19	1.000	0.010975736
2R	319500	22	1.000	0.013230778
2R	320500	33	0.988	0.019898171
2R	321500	49	1.000	0.029914490
2R	322500	24	1.000	0.014518618
2R	323500	43	1.000	0.024888001
2R	324500	12	1.000	0.006323852
2R	325500	6	1.000	0.002885734
2R	326500	13	1.000	0.006518563
2R	327500	9	1.000	0.004400030
2R	328500	9	1.000	0.004528073
2R	329500	10	1.000	0.004857176
2R	330500	9	1.000	0.004670931
2R	331500	10	1.000	0.004837070
2R	332500	9	1.000	0.005085749
2R	333500	12	1.000	0.006061417
2R	334500	7	1.000	0.003914313
2R	335500	16	1.000	0.007747143
2R	336500	5	1.000	0.002428588
2R	337500	7	1.000	0.003600025
2R	338500	8	1.000	0.004628603
2R	339500	8	1.000	0.003942884
2R	340500	5	1.000	0.002637054
2R	341500	7	1.000	0.003571453
2R	342500	12	1.000	0.005771468
2R	343500	7	1.000	0.003342880
2R	344500	11	1.000	0.005400037
2R	345500	8	1.000	0.004008492
2R	346500	9	1.000	0.004400030
2R	347500	9	1.000	0.004771461
2R	348500	7	0.820	0.004076683
2R	349500	7	0.825	0.003878814
2R	350500	15	1.000	0.008000055
2R	351500	18	1.000	0.010169381
2R	352500	22	1.000	0.012228655
2R	353500	6	1.000	0.002885734
2R	354500	9	1.000	0.004485745
2R	355500	5	1.000	0.002408481
2R	356500	7	1.000	0.003485738
2R	357500	19	0.978	0.010472799
2R	358500	30	0.989	0.016654208
2R	359500	8	1.000	0.003885741
2R	360500	10	1.000	0.005200036
2R	361500	7	1.000	0.003261398
2R	362500	13	1.000	0.006580997
2R	363500	7	1.000	0.003485738
2R	364500	20	1.000	0.010581025
2R	365500	11	1.000	0.005773584
2R	366500	8	1.000	0.004200029
2R	367500	14	1.000	0.007371479
2R	368500	10	1.000	0.004857176
2R	369500	15	1.000	0.008575720
2R	370500	6	1.000	0.002742876
2R	371500	12	0.970	0.006248883
2R	372500	16	1.000	0.008518577
2R	373500	18	0.738	0.012936525
2R	374500	6	1.000	0.003061396
2R	375500	5	1.000	0.002514303
2R	376500	15	1.000	0.007371479
2R	377500	10	1.000	0.004714318
2R	378500	4	0.630	0.003129273
2R	379500	11	1.000	0.005689986
2R	380500	10	1.000	0.005147125
2R	381500	6	1.000	0.002885734
2R	382500	7	1.000	0.003547114
2R	383500	8	1.000	0.003885741
2R	384500	5	1.000	0.002428588
2R	385500	8	1.000	0.003800026
2R	386500	8	1.000	0.003800026
2R	387500	6	1.000	0.003242350
2R	388500	6	1.000	0.002885734
2R	389500	12	1.000	0.005485752
2R	390500	4	0.980	0.002303223
2R	391500	9	1.000	0.004114314
2R	392500	12	1.000	0.005751362
2R	393500	9	1.000	0.004114314
2R	394500	12	1.000	0.007204282
2R	395500	9	1.000	0.004485745
2R	396500	6	1.000	0.002885734
2R	397500	7	1.000	0.003571453
2R	398500	25	0.963	0.013864396
2R	399500	10	1.000	0.004714318
2R	400500	6	1.000	0.002947110
2R	401500	10	1.000	0.004571460
2R	402500	9	1.000	0.005114321
2R	403500	7	1.000	0.003342880
2R	404500	10	1.000	0.005000034
2R	405500	10	1.000	0.004775694
2R	406500	8	1.000	0.003942884
2R	407500	7	1.000	0.003485738
2R	408500	10	1.000	0.004857176
2R	409500	5	1.000	0.002428588
2R	410500	6	1.000	0.002742876
2R	411500	9	1.000	0.004400030
2R	412500	11	1.000	0.005171464
2R	413500	12	1.000	0.005714325
2R	414500	15	1.000	0.007142906
2R	415500	5	1.000	0.002285730
2R	416500	13	1.000	0.006228614
2R	417500	14	1.000	0.007228621
2R	418500	14	1.000	0.007514337
2R	419500	6	1.000	0.003175683
2R	420500	10	1.000	0.004632836
2R	421500	15	0.870	0.008472965
2R	422500	11	0.632	0.009862099
2R	423500	1	0.128	na
2R	424500	12	0.786	0.007680761
2R	425500	5	1.000	0.002285730
2R	426500	12	1.000	0.005955595
2R	427500	6	1.000	0.002742876
2R	428500	4	1.000	0.001828584
2R	429500	8	1.000	0.003942884
2R	430500	11	1.000	0.005457180
2R	431500	7	1.000	0.003342880
2R	432500	8	1.000	0.004859292
2R	433500	21	1.000	0.011769392
2R	434500	46	1.000	0.027455214
2R	435500	24	1.000	0.013914381
2R	436500	19	0.979	0.010623158
2R	437500	10	1.000	0.004951356
2R	438500	13	1.000	0.006580997
2R	439500	8	1.000	0.003657168
2R	440500	5	1.000	0.002428588
2R	441500	10	1.000	0.005342894
2R	442500	11	1.000	0.005171464
2R	443500	6	1.000	0.002742876
2R	444500	7	1.000	0.003489971
2R	445500	6	1.000	0.002742876
2R	446500	6	1.000	0.002885734
2R	447500	12	1.000	0.005769351
2R	448500	7	1.000	0.003485738
2R	449500	5	1.000	0.002571446
2R	450500	5	1.000	0.002428588
2R	451500	12	1.000	0.005628610
2R	452500	4	1.000	0.002038109
2R	453500	9	1.000	0.004114314
2R	454500	8	1.000	0.003800026
2R	455500	40	0.921	0.026063406
2R	456500	14	1.000	0.008655085
2R	457500	25	1.000	0.015578942
2R	458500	32	1.000	0.018937695
2R	459500	11	1.000	0.005632843
2R	460500	7	0.920	0.003788845
2R	461500	9	1.000	0.004114314
2R	462500	11	1.000	0.005375698
2R	463500	12	1.000	0.005689986
2R	464500	19	1.000	0.009789484
2R	465500	19	1.000	0.010571501
2R	466500	11	0.705	0.007335410
2R	467500	8	0.624	0.005860846
2R	468500	3	0.983	0.001395156
2R	469500	2	1.000	0.000914292
2R	470500	6	1.000	0.002885734
2R	471500	3	1.000	0.001371438
2R	472500	6	1.000	0.002742876
2R	473500	6	1.000	0.002742876
2R	474500	3	0.713	0.001923475
2R	475500	6	0.893	0.003396220
2R	476500	27	1.000	0.015903812
2R	477500	64	0.980	0.038213196
2R	478500	48	1.000	0.026732457
2R	479500	12	1.000	0.006857190
2R	480500	8	1.000	0.003885741
2R	481500	11	0.705	0.007983844
2R	482500	8	1.000	0.004085742
2R	483500	10	1.000	0.004714318
2R	484500	8	1.000	0.003800026
2R	485500	14	1.000	0.006685760
2R	486500	25	1.000	0.014455125
2R	487500	12	1.000	0.005485752
2R	488500	11	1.000	0.005171464
2R	489500	23	0.955	0.013235913
2R	490500	18	0.817	0.010806158
2R	491500	10	1.000	0.004714318
2R	492500	30	0.982	0.017689967
2R	493500	35	1.000	0.018245626
2R	494500	70	1.000	0.041661661
2R	495500	26	1.000	0.015771537
2R	496500	21	0.977	0.011585052
2R	497500	2	0.519	0.002165350
2R	498500	13	1.000	0.006600045
2R	499500	44	0.997	0.024993670
