2R	172500	10	1.000	0.005866938
2R	173500	12	1.000	0.006985508
2R	174500	16	1.000	0.009405374
2R	175500	12	1.000	0.007031190
2R	176500	14	1.000	0.008195441
2R	177500	12	1.000	0.006985508
2R	178500	16	1.000	0.009314011
2R	179500	14	1.000	0.008195441
2R	180500	13	1.000	0.007613315
2R	181500	10	1.000	0.005821257
2R	182500	10	1.000	0.005866938
2R	183500	14	1.000	0.008195441
2R	184500	12	1.000	0.007031190
2R	185500	11	1.000	0.006403382
2R	186500	8	1.000	0.004702687
2R	187500	9	1.000	0.005239131
2R	188500	27	1.000	0.015808756
2R	189500	33	0.978	0.019782405
2R	190500	14	1.000	0.008149759
2R	191500	11	1.000	0.006510916
2R	192500	15	1.000	0.008777567
2R	193500	11	1.000	0.006494746
2R	194500	20	0.921	0.012740366
2R	195500	13	0.843	0.009031216
2R	196500	6	1.000	0.003492754
2R	197500	9	1.000	0.005239131
2R	198500	10	1.000	0.005821257
2R	199500	12	1.000	0.007031190
2R	200500	10	1.000	0.005866938
2R	201500	13	1.000	0.007613315
2R	202500	8	0.756	0.006220486
2R	203500	6	0.701	0.004982531
2R	204500	10	1.000	0.005821257
2R	205500	10	1.000	0.005821257
2R	206500	10	1.000	0.005821257
2R	207500	9	1.000	0.005239131
2R	208500	12	1.000	0.006985508
2R	209500	13	1.000	0.007567634
2R	210500	14	1.000	0.008241123
2R	211500	12	1.000	0.006985508
2R	212500	9	1.000	0.005239131
2R	213500	12	1.000	0.007031190
2R	214500	11	0.903	0.007091232
2R	215500	7	1.000	0.004074880
2R	216500	9	1.000	0.005239131
2R	217500	11	1.000	0.006403382
2R	218500	9	1.000	0.005239131
2R	219500	6	0.380	na
2R	220500	8	1.000	0.004657005
2R	221500	15	1.000	0.008731885
2R	222500	16	0.905	0.010291724
2R	223500	9	1.000	0.005284813
2R	224500	15	1.000	0.008731885
2R	225500	11	1.000	0.006449064
2R	226500	9	1.000	0.005239131
2R	227500	13	1.000	0.007567634
2R	228500	11	1.000	0.006449064
2R	229500	8	0.731	0.006370732
2R	230500	10	0.414	na
2R	231500	32	1.000	0.018673703
2R	232500	6	1.000	0.003492754
2R	233500	19	1.000	0.011106069
2R	234500	55	1.000	0.032062593
2R	235500	12	1.000	0.007093042
2R	236500	10	1.000	0.005821257
2R	237500	9	1.000	0.005330494
2R	238500	10	1.000	0.005821257
2R	239500	11	1.000	0.006403382
2R	240500	10	1.000	0.005821257
2R	241500	18	1.000	0.010660989
2R	242500	10	1.000	0.005866938
2R	243500	11	1.000	0.006403382
2R	244500	9	1.000	0.005239131
2R	245500	24	1.000	0.014108061
2R	246500	24	1.000	0.014062379
2R	247500	25	1.000	0.014690187
2R	248500	12	1.000	0.007031190
2R	249500	9	1.000	0.005239131
2R	250500	13	0.922	0.008207846
2R	251500	0	0.000	na
2R	252500	5	0.515	0.005651705
2R	253500	11	1.000	0.006494746
2R	254500	9	1.000	0.005239131
2R	255500	12	1.000	0.007031190
2R	256500	13	1.000	0.007613315
2R	257500	11	1.000	0.006403382
2R	258500	12	1.000	0.006985508
2R	259500	22	1.000	0.013005662
2R	260500	11	1.000	0.006403382
2R	261500	18	1.000	0.010523944
2R	262500	8	1.000	0.004657005
2R	263500	15	1.000	0.008731885
2R	264500	9	1.000	0.005239131
2R	265500	8	1.000	0.004657005
2R	266500	9	1.000	0.005239131
2R	267500	9	1.000	0.005284813
2R	268500	7	1.000	0.004074880
2R	269500	12	1.000	0.007031190
2R	270500	7	1.000	0.004074880
2R	271500	6	1.000	0.003538436
2R	272500	10	1.000	0.005866938
2R	273500	10	1.000	0.005821257
2R	274500	11	1.000	0.006449064
2R	275500	9	1.000	0.005284813
2R	276500	5	1.000	0.002910628
2R	277500	9	1.000	0.005239131
2R	278500	10	1.000	0.005821257
2R	279500	10	1.000	0.005821257
2R	280500	11	1.000	0.006449064
2R	281500	11	1.000	0.006403382
2R	282500	12	1.000	0.006985508
2R	283500	12	1.000	0.007031190
2R	284500	9	1.000	0.005239131
2R	285500	10	1.000	0.005866938
2R	286500	7	1.000	0.004166243
2R	287500	10	1.000	0.005912620
2R	288500	9	1.000	0.005239131
2R	289500	10	0.949	0.006134096
2R	290500	2	0.169	na
2R	291500	12	1.000	0.006985508
2R	292500	10	1.000	0.005821257
2R	293500	7	1.000	0.004074880
2R	294500	12	0.716	0.009820097
2R	295500	10	0.817	0.007125161
2R	296500	23	1.000	0.013434572
2R	297500	15	1.000	0.008777567
2R	298500	13	1.000	0.007613315
2R	299500	11	1.000	0.006403382
2R	300500	10	1.000	0.005958302
2R	301500	8	1.000	0.004657005
2R	302500	37	1.000	0.021630013
2R	303500	32	1.000	0.018719385
2R	304500	11	1.000	0.006449064
2R	305500	5	0.844	0.003448612
2R	306500	4	1.000	0.002374184
2R	307500	14	1.000	0.008149759
2R	308500	5	1.000	0.003001992
2R	309500	5	1.000	0.002910628
2R	310500	6	0.841	0.004153096
2R	311500	17	1.000	0.009941818
2R	312500	25	1.000	0.014598823
2R	313500	16	1.000	0.009359692
2R	314500	36	1.000	0.021093569
2R	315500	27	1.000	0.015717393
2R	316500	36	1.000	0.021047887
2R	317500	13	1.000	0.007567634
2R	318500	19	1.000	0.011106069
2R	319500	22	1.000	0.012898128
2R	320500	33	0.988	0.019535942
2R	321500	49	1.000	0.028661203
2R	322500	24	1.000	0.014016698
2R	323500	43	1.000	0.025122767
2R	324500	12	1.000	0.007031190
2R	325500	6	1.000	0.003492754
2R	326500	13	1.000	0.007613315
2R	327500	9	1.000	0.005239131
2R	328500	9	1.000	0.005330494
2R	329500	10	1.000	0.005821257
2R	330500	9	1.000	0.005330494
2R	331500	10	1.000	0.005912620
2R	332500	9	1.000	0.005239131
2R	333500	12	1.000	0.007031190
2R	334500	7	1.000	0.004074880
2R	335500	16	1.000	0.009359692
2R	336500	5	1.000	0.002910628
2R	337500	7	1.000	0.004074880
2R	338500	8	1.000	0.004657005
2R	339500	8	1.000	0.004657005
2R	340500	5	1.000	0.003001992
2R	341500	7	1.000	0.004074880
2R	342500	12	1.000	0.006985508
2R	343500	7	1.000	0.004074880
2R	344500	11	1.000	0.006403382
2R	345500	8	1.000	0.004748369
2R	346500	9	1.000	0.005239131
2R	347500	9	1.000	0.005239131
2R	348500	7	0.820	0.004969365
2R	349500	7	0.825	0.004939248
2R	350500	15	1.000	0.008731885
2R	351500	18	1.000	0.010523944
2R	352500	22	1.000	0.012806765
2R	353500	6	1.000	0.003492754
2R	354500	9	1.000	0.005239131
2R	355500	5	1.000	0.003001992
2R	356500	7	1.000	0.004074880
2R	357500	19	0.978	0.011402609
2R	358500	30	0.989	0.017750388
2R	359500	8	1.000	0.004657005
2R	360500	10	1.000	0.005821257
2R	361500	7	1.000	0.004120561
2R	362500	13	1.000	0.007613315
2R	363500	7	1.000	0.004074880
2R	364500	20	1.000	0.011688195
2R	365500	11	1.000	0.006494746
2R	366500	8	1.000	0.004657005
2R	367500	14	1.000	0.008149759
2R	368500	10	1.000	0.005821257
2R	369500	15	1.000	0.008777567
2R	370500	6	1.000	0.003492754
2R	371500	12	0.970	0.007248649
2R	372500	16	1.000	0.009359692
2R	373500	18	0.738	0.014260086
2R	374500	6	1.000	0.003538436
2R	375500	5	1.000	0.002910628
2R	376500	15	1.000	0.008731885
2R	377500	10	1.000	0.005821257
2R	378500	4	0.630	0.003696036
2R	379500	11	1.000	0.006449064
2R	380500	10	1.000	0.005866938
2R	381500	6	1.000	0.003492754
2R	382500	7	1.000	0.004120561
2R	383500	8	1.000	0.004657005
2R	384500	5	1.000	0.002910628
2R	385500	8	1.000	0.004657005
2R	386500	8	1.000	0.004657005
2R	387500	6	1.000	0.003584118
2R	388500	6	1.000	0.003492754
2R	389500	12	1.000	0.006985508
2R	390500	4	0.980	0.002376023
2R	391500	9	1.000	0.005239131
2R	392500	12	1.000	0.007076871
2R	393500	9	1.000	0.005239131
2R	394500	12	1.000	0.007031190
2R	395500	9	1.000	0.005239131
2R	396500	6	1.000	0.003492754
2R	397500	7	1.000	0.004074880
2R	398500	25	0.963	0.015207170
2R	399500	10	1.000	0.005821257
2R	400500	6	1.000	0.003538436
2R	401500	10	1.000	0.005821257
2R	402500	9	1.000	0.005239131
2R	403500	7	1.000	0.004074880
2R	404500	10	1.000	0.005821257
2R	405500	10	1.000	0.005866938
2R	406500	8	1.000	0.004657005
2R	407500	7	1.000	0.004074880
2R	408500	10	1.000	0.005821257
2R	409500	5	1.000	0.002910628
2R	410500	6	1.000	0.003492754
2R	411500	9	1.000	0.005239131
2R	412500	11	1.000	0.006403382
2R	413500	12	1.000	0.006985508
2R	414500	15	1.000	0.008731885
2R	415500	5	1.000	0.002910628
2R	416500	13	1.000	0.007567634
2R	417500	14	1.000	0.008149759
2R	418500	14	1.000	0.008149759
2R	419500	6	1.000	0.003538436
2R	420500	10	1.000	0.005866938
2R	421500	15	0.870	0.010036649
2R	422500	11	0.632	0.010204215
2R	423500	1	0.128	na
2R	424500	12	0.786	0.009003653
2R	425500	5	1.000	0.002910628
2R	426500	12	1.000	0.007122553
2R	427500	6	1.000	0.003492754
2R	428500	4	1.000	0.002328503
2R	429500	8	1.000	0.004657005
2R	430500	11	1.000	0.006403382
2R	431500	7	1.000	0.004074880
2R	432500	8	1.000	0.004748369
2R	433500	21	1.000	0.012270321
2R	434500	46	1.000	0.026823462
2R	435500	24	1.000	0.013971016
2R	436500	19	0.979	0.011297638
2R	437500	10	1.000	0.005912620
2R	438500	13	1.000	0.007613315
2R	439500	8	1.000	0.004657005
2R	440500	5	1.000	0.002910628
2R	441500	10	1.000	0.005821257
2R	442500	11	1.000	0.006403382
2R	443500	6	1.000	0.003492754
2R	444500	7	1.000	0.004120561
2R	445500	6	1.000	0.003492754
2R	446500	6	1.000	0.003492754
2R	447500	12	1.000	0.007031190
2R	448500	7	1.000	0.004074880
2R	449500	5	1.000	0.002910628
2R	450500	5	1.000	0.002910628
2R	451500	12	1.000	0.006985508
2R	452500	4	1.000	0.002374184
2R	453500	9	1.000	0.005239131
2R	454500	8	1.000	0.004657005
2R	455500	40	0.921	0.025331931
2R	456500	14	1.000	0.008195441
2R	457500	25	1.000	0.014644505
2R	458500	32	1.000	0.018765067
2R	459500	11	1.000	0.006449064
2R	460500	7	0.920	0.004546102
2R	461500	9	1.000	0.005239131
2R	462500	11	1.000	0.006449064
2R	463500	12	1.000	0.007031190
2R	464500	19	1.000	0.011197433
2R	465500	19	1.000	0.011060388
2R	466500	11	0.705	0.009082812
2R	467500	8	0.624	0.007463150
2R	468500	3	0.983	0.001776579
2R	469500	2	1.000	0.001164251
2R	470500	6	1.000	0.003492754
2R	471500	3	1.000	0.001746377
2R	472500	6	1.000	0.003492754
2R	473500	6	1.000	0.003492754
2R	474500	3	0.713	0.002449337
2R	475500	6	0.893	0.003962414
2R	476500	27	1.000	0.015854438
2R	477500	64	0.980	0.038249440
2R	478500	48	1.000	0.028079077
2R	479500	12	1.000	0.006985508
2R	480500	8	1.000	0.004657005
2R	481500	11	0.705	0.009082812
2R	482500	8	1.000	0.004657005
2R	483500	10	1.000	0.005821257
2R	484500	8	1.000	0.004657005
2R	485500	14	1.000	0.008149759
2R	486500	25	1.000	0.014598823
2R	487500	12	1.000	0.006985508
2R	488500	11	1.000	0.006403382
2R	489500	23	0.955	0.014163283
2R	490500	18	0.817	0.012956911
2R	491500	10	1.000	0.005821257
2R	492500	30	0.982	0.017783880
2R	493500	35	1.000	0.020557125
2R	494500	70	1.000	0.040794478
2R	495500	26	1.000	0.015135267
2R	496500	21	0.977	0.012559182
2R	497500	2	0.519	0.002331278
2R	498500	13	1.000	0.007567634
2R	499500	44	0.997	0.025736420
